Year,Make,Model,Used/New,Price,ConsumerRating,ConsumerReviews,Drivetrain,MinMPG,MaxMPG,FuelType,Mileage
2013,bmw,328ixdrive,used,11499,4.6,159,awd,22,33,gasoline,87322
2013,lexus,es350base,used,14899,4.7,99,fwd,21,31,gasoline,54767
2020,audi,q545titaniumpremium,used,41287,4.8,30,awd,22,28,gasoline,22595
2021,cadillac,escaladepremiumluxury,used,97995,2.9,19,4wd,14,19,gasoline,29615
2019,bmw,330ixdrive,used,36570,4.9,30,awd,25,34,gasoline,32558
2019,audi,q745premiumplus,used,45998,4.7,44,awd,19,25,gasoline,19924
2021,audi,q545premium,used,47697,4.6,16,awd,23,28,gasoline,16193
2019,audi,q8premium,used,57799,4.8,27,awd,17,22,hybrid,28882
2019,nissan,muranosl,certified,25765,4.9,96,awd,20,28,gasoline,56530
2017,mercedes-benz,amgc43base4matic,used,32995,4.7,28,awd,20,28,gasoline,89494
2018,bmw,x3xdrive30i,used,36297,4.8,64,awd,22,29,gasoline,36090
2019,bmw,540ixdrive,certified,47411,4.9,17,awd,21,29,gasoline,46114
2013,acura,rdxtechnology,used,19201,4.4,84,awd,19,27,gasoline,82973
2019,subaru,foresterbase(cvt),used,23988,4.7,279,awd,26,33,gasoline,57527
2016,mercedes-benz,e-classe3504matic,used,29998,4.7,80,awd,20,28,gasoline,50032
2021,bmw,x3xdrive30i,certified,52498,4.7,29,awd,23,29,gasoline,13954
2020,nissan,roguesv,used,24399,4.8,133,awd,25,32,gasoline,61186
2019,audi,q52.0tpremiumplus,used,35990,4.7,42,awd,22,27,gasoline,52078
2020,lincoln,aviatorreserveawd,used,59500,4.0,88,awd,17,24,gasoline,23071
2019,audi,q83.0tpremium,used,61995,4.8,27,awd,17,22,gasoline,14658
2021,tesla,model3performance,used,65911,3.0,1,awd,118,107,gasoline,16524
2019,lexus,gx460base,used,46996,4.7,24,4wd,15,18,gasoline,12872
2019,mazda,cx-5grandtouring,used,30498,4.8,230,awd,24,30,gasoline,17122
2019,bmw,x5xdrive40i,certified,56776,4.7,55,awd,20,26,gasoline,17004
2018,bmw,328dbase,used,30995,4.8,9,rwd,31,43,diesel,24935
2015,gmc,yukonslt,used,32950,4.4,81,rwd,16,23,gasoline,82136
2018,tesla,model3longrange,used,55998,4.6,117,awd,120,112,electric,19199
2016,toyota,camryle,used,22700,4.7,247,fwd,25,35,gasoline,48433
2019,audi,q755premiumplus,used,48555,4.7,44,awd,19,25,gasoline,51800
2019,buick,encorepreferred,used,20160,4.7,182,fwd,25,30,gasoline,26849
2020,bmw,m340i,certified,54997,4.9,29,rwd,22,30,gasoline,20691
2020,mazda,cx-5grandtouring,used,27193,4.9,140,fwd,25,31,gasoline,61604
2018,ford,mustanggtpremium,used,40985,4.8,192,rwd,14,23,gasoline,13442
2021,dodge,durangor/t,used,49888,4.8,27,awd,14,22,gasoline,17902
2019,mercedes-benz,s-classs5604matic,used,68999,4.6,14,awd,17,27,gasoline,40403
2021,dodge,chargerr/t,used,49995,4.9,21,rwd,16,25,gasoline,15100
2019,kia,sportagelx,used,22799,4.7,142,fwd,23,30,gasoline,45411
2022,toyota,corollale,certified,29891,5.0,2,fwd,30,38,gasoline,15337
2018,toyota,camryxle,used,28541,4.7,781,fwd,28,39,gasoline,16740
2016,toyota,tundraplatinum,used,40000,4.8,108,4wd,13,17,gasoline,67012
2021,ram,1500laramie,used,54995,4.8,92,4wd,19,24,gasoline,14882
2020,infiniti,q503.0tluxe,certified,37000,4.8,19,rwd,20,29,gasoline,20645
2020,infiniti,qx60pure,used,30439,4.8,39,fwd,20,27,gasoline,49724
2018,hyundai,konalimited,used,19999,4.7,204,fwd,28,32,gasoline,36706
2019,infiniti,qx60luxe,used,34611,4.6,56,awd,19,26,gasoline,33994
2019,gmc,acadiasle-1,used,32161,4.8,131,fwd,21,26,gasoline,30670
2019,bmw,x4xdrive30i,used,45480,4.6,21,awd,22,29,gasoline,33101
2019,cadillac,escaladeluxury,used,49995,4.7,13,rwd,14,23,gasoline,18036
2021,mercedes-benz,gle350base4matic,used,63991,4.8,17,awd,19,26,gasoline,20573
2020,ford,explorerxlt,used,44699,4.5,248,4wd,20,27,gasoline,16639
2017,porsche,macanbase,used,42998,4.8,78,awd,20,25,gasoline,51828
2019,honda,cr-vex-l,used,29999,4.8,540,awd,27,33,gasoline,47033
2019,honda,cr-vex-l,certified,31999,4.8,540,awd,27,33,gasoline,39005
2020,toyota,camryxse,used,33031,4.8,142,fwd,27,38,gasoline,89060
2016,kia,fortelx,used,17998,4.7,117,fwd,26,39,gasoline,47920
2021,chevrolet,suburbanrst,used,74962,4.5,12,4wd,15,19,gasoline,12198
2020,honda,cr-vex-l,used,32962,4.8,269,awd,27,32,gasoline,29718
2019,tesla,model3longrange,used,50759,4.9,33,awd,120,112,electric,45570
2021,audi,q345slinepremium,used,40777,5.0,8,awd,20,28,gasoline,15273
2015,jeep,wranglerunlimitedsport,used,25990,4.6,138,4wd,16,21,gasoline,84574
2018,toyota,rav4xle,certified,26788,4.8,770,awd,22,28,gasoline,37956
2021,gmc,sierra1500at4,used,59999,4.2,43,4wd,16,21,gasoline,15664
2021,volkswagen,atlas3.6v6selpremium,used,48702,4.8,42,awd,16,22,gasoline,31384
2014,honda,civiclx,used,13900,4.6,253,fwd,30,39,gasoline,30505
2018,cadillac,xt5luxury,certified,30800,4.8,131,fwd,19,26,gasoline,44311
2020,jeep,grandcherokeelimited,certified,39200,4.8,150,4wd,18,25,gasoline,19585
2018,toyota,rav4xle,certified,31780,4.8,770,fwd,23,30,gasoline,23564
2021,bmw,530i,used,45999,5.0,3,rwd,25,33,gasoline,55953
2012,kia,sorentosx,used,17500,4.4,154,awd,18,24,gasoline,49455
2018,toyota,rav4xle,used,26535,4.8,770,fwd,23,30,gasoline,49167
2018,toyota,rav4le,used,27399,4.8,770,fwd,23,30,gasoline,24201
2019,subaru,outback2.5ipremium,used,27995,4.7,262,awd,25,32,gasoline,39897
2020,subaru,ascentpremium7-passenger,used,34128,4.8,83,awd,21,27,gasoline,17720
2020,gmc,terrainsle,used,31835,4.7,79,fwd,26,30,gasoline,16576
2017,honda,civicex,used,22997,4.8,743,fwd,31,40,gasoline,17941
2019,jeep,grandcherokeelimited,used,31998,4.8,224,rwd,19,26,gasoline,53218
2019,ford,expeditionmaxlimited,used,44890,4.9,23,4wd,16,21,gasoline,68416
2020,volkswagen,atlascrosssport2.0tse,used,34990,4.7,34,awd,18,23,gasoline,10292
2021,dodge,challengerr/tscatpack,used,49000,4.9,24,rwd,14,23,gasoline,19508
2019,chevrolet,equinox1lt,certified,26577,4.5,415,fwd,26,32,gasoline,13678
2019,volkswagen,tiguan2.0tse,used,23992,4.5,136,fwd,22,29,gasoline,45995
2019,infiniti,qx80luxe,used,58000,4.8,26,awd,13,19,gasoline,70511
2017,audi,q73.0tpremiumplus,used,31877,4.7,72,awd,19,25,gasoline,81064
2020,hyundai,konaultimate,used,28998,4.8,116,awd,26,29,gasoline,18302
2021,lexus,ux250hbase,used,44900,4.8,11,awd,41,38,hybrid,10769
2019,mazda,mazda3awdw/preferredpackage,used,28195,4.8,36,awd,24,32,gasoline,18756
2019,mazda,cx-5grandtouring,used,32500,4.8,230,awd,24,30,gasoline,30662
2015,jeep,grandcherokeelimited,used,23000,4.8,296,rwd,17,25,e85 flex fuel,42005
2019,audi,q52.0tpremiumplus,used,40564,4.7,42,awd,22,27,gasoline,35954
2021,alfa,romeostelviobase,used,42877,4.8,8,rwd,22,29,gasoline,10612
2019,toyota,highlanderxle,used,33998,4.6,363,fwd,21,27,gasoline,45933
2020,toyota,tundrasr5,used,45988,4.8,66,4wd,13,17,gasoline,25444
2021,audi,a445slinequattropremium,used,39991,5.0,4,awd,24,31,gasoline,19010
2021,toyota,tacomasr5,used,34245,4.8,85,rwd,20,23,gasoline,30600
2019,chevrolet,silverado1500highcountry,used,54791,4.3,245,4wd,16,22,gasoline,20521
2019,volvo,xc90t6r-design,used,45981,4.7,69,awd,19,26,gasoline,36587
2019,honda,cr-vex-l,certified,33760,4.8,540,awd,27,33,gasoline,17506
2019,audi,q52.0tpremium,used,33220,4.7,42,awd,22,27,gasoline,39315
2019,mercedes-benz,g-classg5504matic,certified,169890,4.3,5,awd,13,17,gasoline,18047
2019,cadillac,xt5luxury,used,37995,4.6,94,awd,18,25,gasoline,19290
2019,subaru,foresterpremium,used,32500,4.7,279,awd,26,33,gasoline,14601
2014,bmw,328granturismoixdrive,used,21698,4.9,12,awd,22,33,gasoline,36557
2020,honda,civiclx,used,23995,4.9,169,fwd,31,40,gasoline,45548
2018,lexus,gx460base,used,35891,4.6,36,4wd,15,18,gasoline,87700
2020,bmw,x7xdrive40i,used,73998,4.9,22,awd,20,25,gasoline,16188
2014,chevrolet,camaro2ls,used,14990,4.6,171,rwd,19,30,gasoline,30000
2013,cadillac,escaladebase,used,18311,4.7,23,awd,13,18,gasoline,153897
2019,mercedes-benz,glc300base4matic,used,33488,4.6,72,awd,22,27,gasoline,37890
2022,toyota,highlanderhybridlimited,used,52955,5.0,2,awd,35,34,hybrid,29994
2017,subaru,crosstrek2.0ipremium,used,23450,4.7,128,awd,26,33,gasoline,47011
2003,mercedes-benz,sl-classsl500roadster,used,11999,4.4,43,rwd,15,22,gasoline,97300
2021,tesla,model3standardrangeplus,used,59990,3.0,1,rwd,150,133,electric,16662
2019,toyota,highlanderxle,used,43000,4.6,363,awd,20,26,gasoline,17782
2020,bmw,x5xdrive40i,certified,61275,4.7,53,awd,20,26,gasoline,17244
2019,jeep,grandcherokeelaredo,used,31888,4.8,224,rwd,19,26,gasoline,13775
2016,bmw,x5xdrive35i,used,29891,4.8,73,awd,18,24,gasoline,72533
2015,mazda,cx-5grandtouring,used,18291,4.6,146,awd,24,30,gasoline,83830
2020,hyundai,palisadesel,used,41998,4.7,219,fwd,19,26,gasoline,17723
2021,toyota,corollale,used,24512,4.8,74,fwd,30,38,gasoline,19870
2017,mercedes-benz,gla250base4matic,used,30755,4.5,60,awd,23,31,e85 flex fuel,38113
2020,gmc,sierra3500denali,used,85342,5.0,8,4wd,0,0,diesel,22989
2018,audi,s43.0tpremiumplus,used,44500,4.8,19,awd,21,30,gasoline,35104
2018,mazda,cx-9touring,used,31998,4.8,67,awd,20,26,gasoline,38060
2020,volvo,v90crosscountryt6,certified,57962,5.0,2,awd,20,30,gasoline,24616
2019,toyota,tundrasr5,used,41595,4.8,126,4wd,13,17,gasoline,30871
2021,toyota,tundrasr5,used,47000,4.9,32,rwd,13,17,gasoline,21110
2018,ford,expeditionmaxlimited,used,44879,4.9,37,4wd,16,21,gasoline,63178
2021,toyota,4runnersr5,used,41675,4.9,42,4wd,16,19,gasoline,35663
2019,audi,q83.0tpremium,used,64991,4.8,27,awd,17,22,gasoline,55450
2019,mercedes-benz,a-classa220,used,32985,4.5,36,fwd,24,35,gasoline,30150
2018,gmc,yukondenali,used,58998,4.9,47,4wd,14,22,gasoline,46740
2018,mercedes-benz,c-classc300,used,27950,4.8,66,rwd,24,33,gasoline,86880
2021,bmw,x3sdrive30i,used,42400,4.7,29,rwd,25,29,gasoline,19149
2018,cadillac,xt5luxury,certified,35524,4.8,131,awd,18,25,gasoline,44269
2020,toyota,rav4le,used,28557,4.7,166,fwd,27,35,gasoline,40524
2018,jeep,grandcherokeelimited,used,31500,4.8,395,4wd,18,25,gasoline,43234
2020,cadillac,xt6premiumluxuryfwd,used,49180,4.6,51,fwd,18,25,gasoline,35064
2020,mercedes-benz,cls450base,used,72987,4.7,4,rwd,24,31,gasoline,10666
2020,honda,cr-vex,used,33675,4.8,269,awd,27,32,gasoline,45653
2018,hyundai,tucsonse,used,17997,4.7,274,awd,21,26,gasoline,60854
2004,toyota,highlanderbase,used,5995,4.5,47,fwd,23,23,gasoline,204440
2017,jeep,grandcherokeelimited,used,28889,4.8,334,4wd,18,25,gasoline,89140
2020,jeep,grandcherokeealtitude,used,39500,4.8,150,4wd,18,25,gasoline,37807
2019,cadillac,xt5luxury,used,36442,4.6,94,awd,18,25,gasoline,41378
2019,lexus,es350fsport,used,42595,4.6,121,fwd,22,31,gasoline,43024
2019,bmw,x7xdrive50i,used,81749,4.1,22,awd,15,21,gasoline,27289
2018,audi,s53.0tprestige,used,49977,4.7,42,awd,21,30,gasoline,14301
2019,honda,pilotex-l,used,34205,4.8,223,awd,18,26,gasoline,61668
2018,land,roverrangerovervelarp380ser-dynamic,used,56850,4.0,82,4wd,18,24,gasoline,22958
2006,jeep,commanderlimited,used,6999,4.3,97,4wd,15,19,gasoline,149776
2021,jeep,wranglerunlimitedrubicon,used,53500,4.9,46,4wd,17,23,gasoline,28361
2019,mercedes-benz,g-classg5504matic,used,149999,4.3,5,awd,13,17,gasoline,38750
2020,mazda,cx-5grandtouring,used,31989,4.9,140,fwd,25,31,gasoline,19874
2018,kia,optimalx,used,20888,4.9,326,fwd,25,36,gasoline,21083
2019,bmw,540i,used,40995,4.9,17,rwd,21,29,gasoline,44972
2021,jeep,grandcherokeelimited,used,49995,4.7,58,4wd,18,25,gasoline,17434
2019,ford,f-150xlt,used,38500,4.8,425,4wd,18,23,gasoline,48242
2020,mercedes-benz,c-classc300,certified,40681,4.5,13,rwd,24,35,gasoline,21386
2019,buick,encorepreferred,certified,23995,4.7,182,awd,24,29,gasoline,15438
2018,land,roverrangeroversupercharged,used,78499,3.8,10,4wd,16,21,gasoline,44113
2019,cadillac,xt5luxury,certified,33880,4.6,94,awd,18,25,gasoline,59025
2021,volkswagen,tiguan2.0tsel,used,34338,4.7,15,awd,21,27,gasoline,10262
2019,cadillac,xt5luxury,used,33500,4.6,94,awd,18,25,gasoline,43740
2019,jeep,cherokeelatitudeplus,used,24288,4.6,568,fwd,22,31,gasoline,47659
2018,dodge,durangogt,used,35750,4.8,146,awd,18,25,gasoline,29874
2020,infiniti,qx60luxe,used,36497,4.8,39,awd,19,26,gasoline,43962
2019,ford,explorerxlt,used,37900,4.8,110,4wd,16,22,gasoline,17383
2021,subaru,outbacklimited,used,34902,4.8,81,awd,26,33,gasoline,33182
2019,subaru,forester,used,26492,4.7,279,awd,26,33,gasoline,16496
2018,toyota,rav4limited,used,31727,4.8,770,awd,22,28,gasoline,31252
2021,ram,1500laramie,certified,49689,4.8,92,rwd,20,25,gasoline,19024
2020,land,roverrangeroverp525hselwb,used,129495,4.7,5,4wd,16,21,gasoline,15796
2019,honda,pilotex-l,used,35289,4.8,223,fwd,19,27,gasoline,49110
2019,audi,q83.0tpremium,used,62998,4.8,27,awd,17,22,gasoline,52418
2019,mercedes-benz,glc300base4matic,used,36034,4.6,72,awd,22,27,gasoline,55497
2021,mercedes-benz,c-classc3004matic,used,43976,5.0,4,awd,23,33,gasoline,10019
2015,honda,accordex-l,used,23998,4.7,310,fwd,27,36,gasoline,49773
2016,honda,cr-vex,used,22995,4.6,383,awd,25,31,gasoline,55202
2013,bmw,328ixdrive,used,13484,4.6,159,awd,22,33,gasoline,106830
2020,hyundai,elantrasel,used,22998,4.8,134,fwd,30,40,gasoline,24252
2021,mazda,cx-30premiumpackage,used,30999,4.9,32,fwd,25,33,gasoline,10697
2019,mazda,cx-5grandtouring,used,31500,4.8,230,awd,24,30,gasoline,14719
2018,mercedes-benz,gle350base,used,38971,4.7,51,rwd,18,23,gasoline,51985
2021,mercedes-benz,c-classc300,certified,37995,5.0,4,rwd,23,35,gasoline,10722
2020,toyota,camryse,used,22930,4.8,142,fwd,28,39,gasoline,82611
2014,audi,rs54.2,used,47455,4.8,15,awd,16,23,gasoline,47425
2013,lexus,es350base,used,18980,4.7,99,fwd,21,31,gasoline,87201
2021,dodge,durangosrthellcat,used,100000,4.8,27,awd,12,17,gasoline,13268
2018,mercedes-benz,amgc43base4matic,used,56953,4.8,10,awd,20,27,gasoline,30095
2020,ford,ecosports,used,21519,4.7,62,4wd,23,29,gasoline,15263
2019,audi,q83.0tpremium,used,66777,4.8,27,awd,17,22,gasoline,36153
2019,bmw,x1sdrive28i,certified,36995,4.7,17,fwd,23,32,gasoline,20910
2019,audi,q83.0tpremium,used,60000,4.8,27,awd,17,22,hybrid,34067
2022,bmw,x2xdrive28i,used,40995,4.8,2,awd,24,31,gasoline,10570
2017,lincoln,mkcreserve,used,26500,4.8,135,awd,19,25,gasoline,51209
2015,gmc,sierra2500denali,used,52998,4.8,40,4wd,0,0,diesel,73320
2015,acura,rdxtechnologypackage,used,22433,4.6,69,fwd,20,28,gasoline,48892
2017,ford,explorersport,used,33998,4.7,364,4wd,16,22,gasoline,45727
2020,volkswagen,tiguan2.0tse,used,29499,4.7,59,fwd,22,29,gasoline,13425
2019,bmw,x5xdrive40i,used,52999,4.7,55,awd,20,26,gasoline,22741
2020,bmw,x3sdrive30i,used,38998,4.9,51,rwd,25,29,gasoline,21337
2022,hyundai,santafesel,used,33236,4.5,4,fwd,25,28,gasoline,17168
2018,mercedes-benz,gls450base4matic,used,49920,4.8,13,awd,17,22,gasoline,44249
2018,toyota,rav4le,used,27998,4.8,770,fwd,23,30,gasoline,22401
2019,bmw,330i,certified,51995,4.9,30,rwd,26,36,gasoline,16879
2016,acura,mdx3.5lw/technologypackage,used,28997,4.6,114,awd,18,26,gasoline,64294
2021,kia,fortefe,used,21291,4.8,46,fwd,31,41,gasoline,24605
2016,chevrolet,suburbanlt,used,34855,4.6,46,rwd,16,23,e85 flex fuel,84963
2021,ford,f-150lariat,used,64950,4.8,79,4wd,24,24,hybrid,26121
2015,subaru,outback3.6rlimited,used,20590,4.6,166,awd,20,27,gasoline,108920
2019,subaru,crosstrek2.0ilimited,used,33391,4.7,205,awd,27,33,gasoline,12866
2019,subaru,ascentlimited7-passenger,used,35498,4.5,178,awd,20,26,gasoline,30000
2019,audi,q52.0tpremiumplus,used,35498,4.7,42,awd,22,27,gasoline,50328
2019,bmw,x5xdrive40i,used,61500,4.7,55,awd,20,26,gasoline,14562
2018,volvo,xc60t6momentum,certified,36968,4.8,117,awd,21,27,gasoline,39000
2019,lincoln,mkcreserve,used,33998,4.7,70,awd,19,25,gasoline,24200
2021,dodge,chargerr/t,used,43000,4.9,21,rwd,16,25,gasoline,12113
2020,lincoln,mkzreserve,used,42500,4.8,12,fwd,20,31,gasoline,35785
2020,volkswagen,jetta1.4ts,used,24498,4.9,25,fwd,30,40,gasoline,38842
2019,porsche,cayennebase,certified,71995,4.7,24,awd,19,23,gasoline,22243
2021,lexus,lx570three-row,used,98998,4.8,3,4wd,12,16,gasoline,30403
2018,cadillac,xt5luxury,used,29926,4.8,131,fwd,19,26,gasoline,55218
2018,ford,flexlimited,used,25611,4.7,44,fwd,16,23,gasoline,84153
2016,toyota,sequoiaplatinum,used,37500,4.8,14,4wd,13,17,gasoline,126709
2017,jeep,grandcherokeelimited,used,30600,4.8,334,4wd,18,25,gasoline,54632
2019,lincoln,mkcreserve,used,33471,4.7,70,awd,19,25,gasoline,42841
2021,mercedes-benz,glc300base4matic,used,48499,4.7,16,awd,21,28,gasoline,17704
2020,ram,1500laramie,used,52995,4.8,201,4wd,19,24,gasoline,43421
2006,toyota,tundrasr5,used,11450,4.6,86,4wd,15,18,gasoline,129825
2019,cadillac,xt5luxury,certified,39990,4.6,94,awd,18,25,gasoline,16001
2018,bmw,x1xdrive28i,used,31990,4.8,79,awd,22,31,gasoline,18069
2020,subaru,crosstrekpremium,used,27186,4.8,60,awd,27,33,gasoline,37585
2017,mercedes-benz,gls450base4matic,used,39995,4.9,37,awd,19,22,gasoline,52138
2019,audi,rs52.9t,used,71971,4.8,11,awd,17,26,gasoline,48888
2021,mercedes-benz,gle350base4matic,certified,65999,4.8,17,awd,19,26,gasoline,19810
2020,bmw,m340ixdrive,used,51209,4.9,29,awd,22,30,gasoline,33550
2018,mercedes-benz,e-classe4004matic,used,62789,4.8,64,awd,20,25,gasoline,17112
2018,tesla,models75d,used,65500,4.8,13,awd,102,105,electric,19492
2010,chevrolet,equinoxls,used,5999,4.0,214,fwd,22,32,gasoline,145700
2019,bmw,x7xdrive50i,certified,72401,4.1,22,awd,15,21,gasoline,45747
2019,buick,encoreessence,certified,27455,4.7,182,awd,24,29,gasoline,15577
2013,toyota,highlanderbase,used,15900,4.7,140,fwd,20,25,gasoline,153174
2019,acura,mdx3.5l,used,39803,4.6,63,awd,19,26,gasoline,18489
2020,mercedes-benz,glc300base4matic,used,48333,4.8,35,awd,21,28,gasoline,19717
2020,buick,encorepreferred,used,21987,4.9,21,fwd,25,30,gasoline,36710
2019,jeep,compasstrailhawk,certified,26998,4.5,163,4wd,22,30,gasoline,60691
2020,mercedes-benz,gle350base,certified,61193,4.3,75,rwd,19,26,gasoline,23019
2022,honda,pilotspecialedition,used,45998,5.0,1,awd,19,26,gasoline,2212
2019,cadillac,xt5luxury,certified,33977,4.6,94,awd,18,25,gasoline,37966
2020,jeep,grandcherokeelimited,used,36789,4.8,150,4wd,18,25,gasoline,35570
2019,chevrolet,equinox1lt,certified,25000,4.5,415,fwd,26,32,gasoline,12311
2019,cadillac,ct63.6lpremiumluxury,used,47635,4.9,15,awd,18,27,gasoline,22942
2021,honda,cr-vex,used,34844,4.9,109,awd,27,32,gasoline,13476
2021,hyundai,palisadesel,used,45800,4.9,91,awd,19,24,gasoline,26659
2020,hyundai,santafesel2.4,used,32997,4.8,202,awd,21,27,gasoline,19773
2019,jaguar,f-pace25tpremium,used,44999,4.7,21,awd,22,27,gasoline,17763
2021,toyota,corollale,used,23139,4.8,74,fwd,30,38,gasoline,32257
2020,ford,explorerxlt,used,36993,4.5,248,4wd,20,27,gasoline,19508
2019,bmw,x3xdrive30i,used,35998,4.7,99,awd,22,29,gasoline,49088
2016,cadillac,srxluxurycollection,used,16985,4.6,76,fwd,17,24,gasoline,63053
2021,gmc,sierra1500denali,used,62893,4.2,43,4wd,16,22,gasoline,21785
2020,lincoln,nautilusreserve,used,48910,4.8,39,awd,20,25,gasoline,10796
2020,toyota,priusle,used,28869,4.7,18,fwd,54,50,hybrid,42203
2020,honda,pilotex-l,certified,33791,4.3,151,fwd,19,27,gasoline,42883
2017,hyundai,tucsonse,used,20488,4.7,623,awd,21,26,gasoline,61355
2021,mazda,cx-5touring,used,22450,4.8,84,fwd,25,31,gasoline,48098
2021,jeep,grandcherokeelimited,used,44980,4.7,58,4wd,18,25,gasoline,21330
2019,toyota,4runnerlimitednightshade,used,45241,4.8,189,4wd,17,20,gasoline,40817
2019,honda,cr-vex,used,29800,4.8,540,awd,27,33,gasoline,38156
2017,infiniti,qx30premium,used,27125,4.2,44,awd,21,30,gasoline,34687
2019,bmw,330ixdrive,used,38995,4.9,30,awd,25,34,gasoline,25098
2020,honda,civiclx,used,24374,4.9,169,fwd,30,38,gasoline,33272
2019,lexus,es350fsport,used,38489,4.6,121,fwd,22,31,gasoline,31784
2020,lexus,is300base,used,38985,4.8,3,rwd,21,30,gasoline,12345
2017,lexus,es350base,used,33288,4.7,103,fwd,21,30,gasoline,21567
2019,honda,pilotex-l,used,40900,4.8,223,awd,18,26,gasoline,17815
2015,toyota,4runnerlimited,used,35993,4.7,94,4wd,17,21,gasoline,49430
2020,kia,tellurideex,used,41500,4.8,211,awd,19,24,gasoline,31656
2021,hyundai,konaselplus,used,29990,5.0,48,awd,25,30,gasoline,12139
2019,toyota,highlanderse,used,40999,4.6,363,awd,20,26,gasoline,23431
2019,mercedes-benz,e-classe300,used,42646,4.7,47,awd,21,29,gasoline,19516
2019,honda,cr-vex-l,certified,32901,4.8,540,awd,27,33,gasoline,21626
2019,ford,escapese,used,24878,4.7,264,4wd,22,28,gasoline,11989
2020,acura,tlxa-spec,certified,35921,4.9,32,fwd,23,32,gasoline,33649
2020,honda,civiclx,used,26000,4.9,169,fwd,30,38,gasoline,21567
2019,honda,cr-vex,certified,31000,4.8,540,awd,27,33,gasoline,16479
2020,honda,cr-vex,certified,31597,4.8,269,awd,27,32,gasoline,37825
2020,porsche,macans,used,65994,4.5,23,awd,18,23,gasoline,15105
2020,gmc,yukonslt,used,40599,4.9,16,4wd,15,21,gasoline,62566
2019,mazda,cx-5grandtouring,used,28575,4.8,230,fwd,25,31,gasoline,39123
2019,audi,a32.0tpremium,used,25498,4.8,6,fwd,26,35,gasoline,35102
2018,subaru,outback3.6rlimited,used,30698,4.7,445,awd,20,27,gasoline,49197
2018,land,roverdiscoveryhse,used,51241,3.4,24,4wd,16,21,gasoline,15756
2016,lexus,es350base,used,33588,4.9,83,fwd,21,31,gasoline,22938
2019,mazda,cx-5touring,used,26000,4.8,230,awd,24,30,gasoline,46873
2018,audi,q32.0tpremium,used,28990,4.8,52,fwd,20,28,gasoline,46459
2021,chevrolet,coloradoz71,used,38995,4.7,46,rwd,18,25,gasoline,18906
2021,dodge,challengerr/tscatpack,used,46500,4.9,24,rwd,14,23,gasoline,19280
2021,ram,1500laramie,certified,49000,4.8,92,rwd,20,25,hybrid,17889
2020,toyota,tacomatrdoffroad,certified,48990,4.7,123,4wd,18,22,gasoline,18831
2019,bmw,x3xdrive30i,certified,41995,4.7,99,awd,22,29,gasoline,14539
2018,jeep,grandcherokeealtitude,used,32490,4.8,395,4wd,18,25,gasoline,31408
2019,kia,sportagelx,used,23389,4.7,142,awd,21,25,gasoline,46267
2014,mercedes-benz,e-classe3504matic,used,39998,4.8,176,awd,19,26,gasoline,33034
2015,porsche,cayennes,used,40450,4.9,13,awd,17,24,gasoline,53155
2013,maserati,granturismosport,used,63777,4.8,17,rwd,13,20,gasoline,17540
2019,bmw,x5xdrive40i,used,56880,4.7,55,awd,20,26,gasoline,22079
2017,chrysler,300limited,used,24725,4.7,68,awd,18,27,gasoline,87200
2021,lincoln,navigatorblacklabel,used,109835,5.0,2,4wd,16,20,gasoline,30538
